municipio_x,nome_mesorregiao,magreza_acentuada_pct,obesidade_pct,ano,nome_uf,codigo_municipio_seis_digitos
ARAGUAIANA,Nordeste Mato-grossense,0.0,8.45,2021,Mato Grosso,510100
ARAGUAINHA,Sudeste Mato-grossense,0.0,19.05,2021,Mato Grosso,510120
ARAPUTANGA,Sudoeste Mato-grossense,0.0,7.74,2021,Mato Grosso,510125
ARENAPOLIS,Centro-Sul Mato-grossense,7.76,9.94,2021,Mato Grosso,510130
ARIPUANA,Norte Mato-grossense,3.25,3.85,2021,Mato Grosso,510140
BARAO DE MELGACO,Centro-Sul Mato-grossense,3.73,8.71,2021,Mato Grosso,510160
BARRA DO BUGRES,Sudoeste Mato-grossense,2.48,4.54,2021,Mato Grosso,510170
BARRA DO GARCAS,Nordeste Mato-grossense,3.0,4.72,2021,Mato Grosso,510180
BOM JESUS DO ARAGUAIA,Nordeste Mato-grossense,6.94,5.09,2021,Mato Grosso,510185
BRASNORTE,Norte Mato-grossense,5.19,2.92,2021,Mato Grosso,510190
CACERES,Centro-Sul Mato-grossense,3.28,6.34,2021,Mato Grosso,510250
CAMPINAPOLIS,Nordeste Mato-grossense,11.5,6.27,2021,Mato Grosso,510260
CAMPO NOVO DO PARECIS,Norte Mato-grossense,0.84,4.04,2021,Mato Grosso,510263
CAMPO VERDE,Sudeste Mato-grossense,2.18,2.47,2021,Mato Grosso,510267
CAMPOS DE JULIO,Norte Mato-grossense,2.47,7.41,2021,Mato Grosso,510268
CANABRAVA DO NORTE,Nordeste Mato-grossense,0.0,4.9,2021,Mato Grosso,510269
CANARANA,Nordeste Mato-grossense,4.51,7.75,2021,Mato Grosso,510270
CARLINDA,Norte Mato-grossense,1.55,7.75,2021,Mato Grosso,510279
CASTANHEIRA,Norte Mato-grossense,2.7,5.41,2021,Mato Grosso,510285
CHAPADA DOS GUIMARAES,Centro-Sul Mato-grossense,2.99,6.16,2021,Mato Grosso,510300
CLAUDIA,Norte Mato-grossense,2.42,12.12,2021,Mato Grosso,510305
COCALINHO,Nordeste Mato-grossense,0.0,3.1,2021,Mato Grosso,510310
COLIDER,Norte Mato-grossense,3.81,13.08,2021,Mato Grosso,510320
COLNIZA,Norte Mato-grossense,3.9,5.61,2021,Mato Grosso,510325
COMODORO,Norte Mato-grossense,1.21,3.03,2021,Mato Grosso,510330
CONFRESA,Nordeste Mato-grossense,3.84,5.06,2021,Mato Grosso,510335
CONQUISTA D'OESTE,Sudoeste Mato-grossense,2.36,4.72,2021,Mato Grosso,510336
COTRIGUACU,Norte Mato-grossense,2.48,4.33,2021,Mato Grosso,510337
CUIABA,Centro-Sul Mato-grossense,3.44,5.58,2021,Mato Grosso,510340
CURVELANDIA,Centro-Sul Mato-grossense,1.59,12.7,2021,Mato Grosso,510343
DENISE,Sudoeste Mato-grossense,14.93,13.43,2021,Mato Grosso,510345
DIAMANTINO,Norte Mato-grossense,3.7,8.97,2021,Mato Grosso,510350
DOM AQUINO,Sudeste Mato-grossense,11.38,1.72,2021,Mato Grosso,510360
FELIZ NATAL,Norte Mato-grossense,5.37,9.97,2021,Mato Grosso,510370
FIGUEIROPOLIS D'OESTE,Sudoeste Mato-grossense,1.92,32.69,2021,Mato Grosso,510380
GAUCHA DO NORTE,Norte Mato-grossense,7.55,4.72,2021,Mato Grosso,510385
GENERAL CARNEIRO,Sudeste Mato-grossense,3.68,4.21,2021,Mato Grosso,510390
GLORIA D'OESTE,Sudoeste Mato-grossense,5.45,9.09,2021,Mato Grosso,510395
GUARANTA DO NORTE,Norte Mato-grossense,1.28,4.05,2021,Mato Grosso,510410
GUIRATINGA,Sudeste Mato-grossense,0.75,20.6,2021,Mato Grosso,510420
INDIAVAI,Sudoeste Mato-grossense,7.14,14.29,2021,Mato Grosso,510450
IPIRANGA DO NORTE,Norte Mato-grossense,1.23,8.64,2021,Mato Grosso,510452
ITANHANGA,Norte Mato-grossense,2.18,6.55,2021,Mato Grosso,510454
ITAUBA,Norte Mato-grossense,1.31,10.48,2021,Mato Grosso,510455
ITIQUIRA,Sudeste Mato-grossense,4.31,7.18,2021,Mato Grosso,510460
JACIARA,Sudeste Mato-grossense,2.28,5.69,2021,Mato Grosso,510480
JANGADA,Centro-Sul Mato-grossense,9.91,15.77,2021,Mato Grosso,510490
JAURU,Sudoeste Mato-grossense,3.6,5.41,2021,Mato Grosso,510500
JUARA,Norte Mato-grossense,4.36,9.83,2021,Mato Grosso,510510
JUINA,Norte Mato-grossense,0.65,5.86,2021,Mato Grosso,510515
JURUENA,Norte Mato-grossense,5.8,2.42,2021,Mato Grosso,510517
JUSCIMEIRA,Sudeste Mato-grossense,20.77,5.46,2021,Mato Grosso,510520
LAMBARI D'OESTE,Sudoeste Mato-grossense,1.7,5.11,2021,Mato Grosso,510523
LUCAS DO RIO VERDE,Norte Mato-grossense,1.57,3.59,2021,Mato Grosso,510525
LUCIARA,Nordeste Mato-grossense,6.49,3.9,2021,Mato Grosso,510530
MARCELANDIA,Norte Mato-grossense,1.68,4.38,2021,Mato Grosso,510558
MATUPA,Norte Mato-grossense,6.35,7.94,2021,Mato Grosso,510560
MIRASSOL D'OESTE,Sudoeste Mato-grossense,2.16,4.94,2021,Mato Grosso,510562
NOBRES,Norte Mato-grossense,2.46,7.02,2021,Mato Grosso,510590
NORTELANDIA,Centro-Sul Mato-grossense,2.56,13.96,2021,Mato Grosso,510600
NOSSA SENHORA DO LIVRAMENTO,Centro-Sul Mato-grossense,3.53,12.99,2021,Mato Grosso,510610
NOVA BANDEIRANTES,Norte Mato-grossense,4.4,13.45,2021,Mato Grosso,510615
NOVA BRASILANDIA,Norte Mato-grossense,1.02,8.63,2021,Mato Grosso,510620
NOVA CANAA DO NORTE,Norte Mato-grossense,2.33,9.3,2021,Mato Grosso,510621
NOVA GUARITA,Norte Mato-grossense,3.88,17.44,2021,Mato Grosso,510880
NOVA LACERDA,Sudoeste Mato-grossense,2.52,7.55,2021,Mato Grosso,510618
NOVA MARILANDIA,Centro-Sul Mato-grossense,2.75,9.17,2021,Mato Grosso,510885
NOVA MARINGA,Norte Mato-grossense,1.66,6.08,2021,Mato Grosso,510890
NOVA MONTE VERDE,Norte Mato-grossense,4.74,28.44,2021,Mato Grosso,510895
NOVA MUTUM,Norte Mato-grossense,1.5,2.62,2021,Mato Grosso,510622
NOVA NAZARE,Nordeste Mato-grossense,4.32,5.95,2021,Mato Grosso,510617
NOVA OLIMPIA,Sudoeste Mato-grossense,2.78,3.8,2021,Mato Grosso,510623
NOVA SANTA HELENA,Norte Mato-grossense,8.5,8.0,2021,Mato Grosso,510619
NOVA UBIRATA,Norte Mato-grossense,2.08,13.89,2021,Mato Grosso,510624
NOVA XAVANTINA,Nordeste Mato-grossense,3.35,9.27,2021,Mato Grosso,510625
NOVO HORIZONTE DO NORTE,Norte Mato-grossense,1.23,6.79,2021,Mato Grosso,510627
NOVO MUNDO,Norte Mato-grossense,3.61,6.02,2021,Mato Grosso,510626
NOVO SANTO ANTONIO,Nordeste Mato-grossense,1.23,8.64,2021,Mato Grosso,510631
NOVO SAO JOAQUIM,Nordeste Mato-grossense,3.59,12.82,2021,Mato Grosso,510628
PARANAITA,Norte Mato-grossense,2.15,6.75,2021,Mato Grosso,510629
PARANATINGA,Norte Mato-grossense,3.7,12.82,2021,Mato Grosso,510630
PEDRA PRETA,Sudeste Mato-grossense,21.52,5.38,2021,Mato Grosso,510637
PEIXOTO DE AZEVEDO,Norte Mato-grossense,4.85,4.24,2021,Mato Grosso,510642
PLANALTO DA SERRA,Norte Mato-grossense,3.76,6.45,2021,Mato Grosso,510645
POCONE,Centro-Sul Mato-grossense,4.81,8.96,2021,Mato Grosso,510650
PONTAL DO ARAGUAIA,Sudeste Mato-grossense,4.35,7.25,2021,Mato Grosso,510665
PONTE BRANCA,Sudeste Mato-grossense,5.33,13.33,2021,Mato Grosso,510670
PONTES E LACERDA,Sudoeste Mato-grossense,1.12,5.82,2021,Mato Grosso,510675
PORTO ALEGRE DO NORTE,Nordeste Mato-grossense,3.93,7.13,2021,Mato Grosso,510677
PORTO DOS GAUCHOS,Norte Mato-grossense,1.55,4.26,2021,Mato Grosso,510680
PORTO ESPERIDIAO,Sudoeste Mato-grossense,2.01,5.01,2021,Mato Grosso,510682
PORTO ESTRELA,Sudoeste Mato-grossense,0.0,4.0,2021,Mato Grosso,510685
POXOREO,Sudeste Mato-grossense,4.11,6.71,2021,Mato Grosso,510700
PRIMAVERA DO LESTE,Sudeste Mato-grossense,1.26,2.98,2021,Mato Grosso,510704
QUERENCIA,Nordeste Mato-grossense,1.24,3.87,2021,Mato Grosso,510706
RESERVA DO CABACAL,Sudoeste Mato-grossense,5.26,7.89,2021,Mato Grosso,510715
RIBEIRAO CASCALHEIRA,Nordeste Mato-grossense,1.72,7.93,2021,Mato Grosso,510718
RIBEIRAOZINHO,Sudeste Mato-grossense,8.51,8.51,2021,Mato Grosso,510719
RIO BRANCO,Sudoeste Mato-grossense,5.56,3.33,2021,Mato Grosso,510720
RONDOLANDIA,Norte Mato-grossense,0.0,5.56,2021,Mato Grosso,510757
RONDONOPOLIS,Sudeste Mato-grossense,2.59,5.81,2021,Mato Grosso,510760
ROSARIO OESTE,Centro-Sul Mato-grossense,4.89,7.56,2021,Mato Grosso,510770
SALTO DO CEU,Sudoeste Mato-grossense,3.85,23.93,2021,Mato Grosso,510775
SANTA CARMEM,Norte Mato-grossense,1.3,5.63,2021,Mato Grosso,510724
SANTA CRUZ DO XINGU,Nordeste Mato-grossense,7.14,7.14,2021,Mato Grosso,510774
SANTA RITA DO TRIVELATO,Norte Mato-grossense,0.0,5.63,2021,Mato Grosso,510776
SANTA TEREZINHA,Nordeste Mato-grossense,3.11,4.66,2021,Mato Grosso,510777
SANTO AFONSO,Centro-Sul Mato-grossense,3.9,6.49,2021,Mato Grosso,510726
SANTO ANTONIO DO LESTE,Nordeste Mato-grossense,3.95,1.32,2021,Mato Grosso,510779
SANTO ANTONIO DO LEVERGER,Centro-Sul Mato-grossense,3.42,5.94,2021,Mato Grosso,510780
SAO FELIX DO ARAGUAIA,Nordeste Mato-grossense,3.14,7.55,2021,Mato Grosso,510785
SAO JOSE DO POVO,Sudeste Mato-grossense,2.94,5.88,2021,Mato Grosso,510729
SAO JOSE DO RIO CLARO,Norte Mato-grossense,4.24,6.66,2021,Mato Grosso,510730
SAO JOSE DO XINGU,Nordeste Mato-grossense,0.57,5.41,2021,Mato Grosso,510735
SAO JOSE DOS QUATRO MARCOS,Sudoeste Mato-grossense,2.59,7.78,2021,Mato Grosso,510710
SAO PEDRO DA CIPA,Sudeste Mato-grossense,11.11,18.18,2021,Mato Grosso,510740
SAPEZAL,Norte Mato-grossense,1.48,5.67,2021,Mato Grosso,510787
SERRA NOVA DOURADA,Nordeste Mato-grossense,3.53,20.0,2021,Mato Grosso,510788
SINOP,Norte Mato-grossense,4.48,4.45,2021,Mato Grosso,510790
SORRISO,Norte Mato-grossense,2.41,6.07,2021,Mato Grosso,510792
TABAPORA,Norte Mato-grossense,2.17,4.78,2021,Mato Grosso,510794
TANGARA DA SERRA,Sudoeste Mato-grossense,1.51,3.76,2021,Mato Grosso,510795
TAPURAH,Norte Mato-grossense,4.21,10.53,2021,Mato Grosso,510800
TERRA NOVA DO NORTE,Norte Mato-grossense,3.29,7.82,2021,Mato Grosso,510805
TESOURO,Sudeste Mato-grossense,4.88,14.63,2021,Mato Grosso,510810
TORIXOREU,Sudeste Mato-grossense,7.69,12.82,2021,Mato Grosso,510820
UNIAO DO SUL,Norte Mato-grossense,1.86,6.51,2021,Mato Grosso,510830
VALE DE SAO DOMINGOS,Sudoeste Mato-grossense,0.0,12.5,2021,Mato Grosso,510835
VARZEA GRANDE,Centro-Sul Mato-grossense,3.66,6.33,2021,Mato Grosso,510840
VERA,Norte Mato-grossense,3.3,5.49,2021,Mato Grosso,510850
VILA BELA DA SANTISSIMA TRINDADE,Sudoeste Mato-grossense,3.22,7.98,2021,Mato Grosso,510550
VILA RICA,Nordeste Mato-grossense,3.4,3.86,2021,Mato Grosso,510860
AGUA BRANCA,Sertão Alagoano,4.88,10.85,2021,Alagoas,270010
ANADIA,Leste Alagoano,4.15,10.73,2021,Alagoas,270020
ARAPIRACA,Agreste Alagoano,3.64,8.7,2021,Alagoas,270030
ATALAIA,Leste Alagoano,1.99,10.3,2021,Alagoas,270040
BARRA DE SANTO ANTONIO,Leste Alagoano,6.54,12.06,2021,Alagoas,270050
BARRA DE SAO MIGUEL,Leste Alagoano,3.54,7.08,2021,Alagoas,270060
BATALHA,Sertão Alagoano,2.43,5.91,2021,Alagoas,270070
BELEM,Agreste Alagoano,5.96,9.93,2021,Alagoas,270080
BELO MONTE,Sertão Alagoano,3.56,5.24,2021,Alagoas,270090
BOCA DA MATA,Leste Alagoano,4.03,11.17,2021,Alagoas,270100
BRANQUINHA,Leste Alagoano,3.17,8.58,2021,Alagoas,270110
CACIMBINHAS,Agreste Alagoano,3.73,11.53,2021,Alagoas,270120
CAJUEIRO,Leste Alagoano,4.55,13.98,2021,Alagoas,270130
CAMPESTRE,Leste Alagoano,3.97,12.96,2021,Alagoas,270135
CAMPO ALEGRE,Leste Alagoano,0.31,3.79,2021,Alagoas,270140
CAMPO GRANDE,Agreste Alagoano,3.31,13.62,2021,Alagoas,270150
CANAPI,Sertão Alagoano,2.23,10.22,2021,Alagoas,270160
CAPELA,Leste Alagoano,2.75,10.89,2021,Alagoas,270170
CARNEIROS,Sertão Alagoano,2.36,6.85,2021,Alagoas,270180
CHA PRETA,Leste Alagoano,4.42,13.77,2021,Alagoas,270190
COITE DO NOIA,Agreste Alagoano,3.04,10.73,2021,Alagoas,270200
COLONIA LEOPOLDINA,Leste Alagoano,2.38,6.03,2021,Alagoas,270210
COQUEIRO SECO,Leste Alagoano,0.81,5.66,2021,Alagoas,270220
CORURIPE,Leste Alagoano,3.72,8.95,2021,Alagoas,270230
CRAIBAS,Agreste Alagoano,2.91,12.21,2021,Alagoas,270235
DELMIRO GOUVEIA,Sertão Alagoano,5.15,13.82,2021,Alagoas,270240
DOIS RIACHOS,Sertão Alagoano,1.3,6.5,2021,Alagoas,270250
ESTRELA DE ALAGOAS,Agreste Alagoano,2.67,7.63,2021,Alagoas,270255
FEIRA GRANDE,Agreste Alagoano,1.58,3.38,2021,Alagoas,270260
FELIZ DESERTO,Leste Alagoano,1.82,6.91,2021,Alagoas,270270
FLEXEIRAS,Leste Alagoano,5.46,16.51,2021,Alagoas,270280
GIRAU DO PONCIANO,Agreste Alagoano,3.67,10.28,2021,Alagoas,270290
IBATEGUARA,Leste Alagoano,8.68,9.21,2021,Alagoas,270300
IGACI,Agreste Alagoano,4.4,8.75,2021,Alagoas,270310
IGREJA NOVA,Leste Alagoano,3.88,10.92,2021,Alagoas,270320
INHAPI,Sertão Alagoano,3.42,4.8,2021,Alagoas,270330
JACARE DOS HOMENS,Sertão Alagoano,1.42,7.37,2021,Alagoas,270340
JACUIPE,Leste Alagoano,3.47,10.76,2021,Alagoas,270350
JAPARATINGA,Leste Alagoano,5.58,10.49,2021,Alagoas,270360
JARAMATAIA,Sertão Alagoano,2.14,13.14,2021,Alagoas,270370
JEQUIA DA PRAIA,Leste Alagoano,5.69,7.5,2021,Alagoas,270375
JOAQUIM GOMES,Leste Alagoano,3.35,11.56,2021,Alagoas,270380
JUNDIA,Leste Alagoano,4.07,6.4,2021,Alagoas,270390
JUNQUEIRO,Leste Alagoano,1.51,9.66,2021,Alagoas,270400
LAGOA DA CANOA,Agreste Alagoano,5.69,17.07,2021,Alagoas,270410
LIMOEIRO DE ANADIA,Agreste Alagoano,2.02,8.95,2021,Alagoas,270420
MACEIO,Leste Alagoano,1.46,4.75,2021,Alagoas,270430
MAJOR ISIDORO,Sertão Alagoano,8.23,15.19,2021,Alagoas,270440
MAR VERMELHO,Agreste Alagoano,0.0,2.94,2021,Alagoas,270490
MARAGOGI,Leste Alagoano,3.98,12.04,2021,Alagoas,270450
MARAVILHA,Sertão Alagoano,3.23,7.81,2021,Alagoas,270460
MARECHAL DEODORO,Leste Alagoano,4.78,9.31,2021,Alagoas,270470
MARIBONDO,Agreste Alagoano,4.96,18.75,2021,Alagoas,270480
MATA GRANDE,Sertão Alagoano,2.49,13.15,2021,Alagoas,270500
MATRIZ DE CAMARAGIBE,Leste Alagoano,2.2,5.77,2021,Alagoas,270510
MESSIAS,Leste Alagoano,5.76,16.7,2021,Alagoas,270520
MINADOR DO NEGRAO,Agreste Alagoano,5.08,14.92,2021,Alagoas,270530
MONTEIROPOLIS,Sertão Alagoano,4.86,13.89,2021,Alagoas,270540
MURICI,Leste Alagoano,2.5,8.94,2021,Alagoas,270550
NOVO LINO,Leste Alagoano,2.35,7.04,2021,Alagoas,270560
OLHO D'AGUA DAS FLORES,Sertão Alagoano,2.89,8.51,2021,Alagoas,270570
OLHO D'AGUA DO CASADO,Sertão Alagoano,3.6,3.6,2021,Alagoas,270580
OLHO D'AGUA GRANDE,Agreste Alagoano,2.36,6.04,2021,Alagoas,270590
OLIVENCA,Sertão Alagoano,2.9,9.67,2021,Alagoas,270600
OURO BRANCO,Sertão Alagoano,1.65,9.77,2021,Alagoas,270610
PALESTINA,Sertão Alagoano,1.02,5.37,2021,Alagoas,270620
PALMEIRA DOS INDIOS,Agreste Alagoano,4.04,13.44,2021,Alagoas,270630
PAO DE ACUCAR,Sertão Alagoano,2.39,16.74,2021,Alagoas,270640
PARICONHA,Sertão Alagoano,3.76,5.98,2021,Alagoas,270642
PARIPUEIRA,Leste Alagoano,5.28,15.85,2021,Alagoas,270644
PASSO DE CAMARAGIBE,Leste Alagoano,4.66,13.77,2021,Alagoas,270650
PAULO JACINTO,Agreste Alagoano,0.27,9.51,2021,Alagoas,270660
PENEDO,Leste Alagoano,2.37,10.51,2021,Alagoas,270670
PIACABUCU,Leste Alagoano,4.17,6.09,2021,Alagoas,270680
PILAR,Leste Alagoano,3.82,9.18,2021,Alagoas,270690
PINDOBA,Leste Alagoano,0.7,8.39,2021,Alagoas,270700
PIRANHAS,Sertão Alagoano,3.16,6.57,2021,Alagoas,270710
POCO DAS TRINCHEIRAS,Sertão Alagoano,3.61,8.17,2021,Alagoas,270720
PORTO CALVO,Leste Alagoano,4.08,11.25,2021,Alagoas,270730
PORTO DE PEDRAS,Leste Alagoano,2.89,11.08,2021,Alagoas,270740
PORTO REAL DO COLEGIO,Leste Alagoano,2.37,8.01,2021,Alagoas,270750
QUEBRANGULO,Agreste Alagoano,3.13,10.5,2021,Alagoas,270760
RIO LARGO,Leste Alagoano,4.1,8.2,2021,Alagoas,270770
ROTEIRO,Leste Alagoano,2.46,9.68,2021,Alagoas,270780
SANTA LUZIA DO NORTE,Leste Alagoano,2.5,8.2,2021,Alagoas,270790
SANTANA DO IPANEMA,Sertão Alagoano,3.78,8.07,2021,Alagoas,270800
SANTANA DO MUNDAU,Leste Alagoano,4.32,11.16,2021,Alagoas,270810
SAO BRAS,Agreste Alagoano,4.76,12.09,2021,Alagoas,270820
SAO JOSE DA LAJE,Leste Alagoano,2.16,11.93,2021,Alagoas,270830
SAO JOSE DA TAPERA,Sertão Alagoano,5.68,8.67,2021,Alagoas,270840
SAO LUIS DO QUITUNDE,Leste Alagoano,1.09,5.46,2021,Alagoas,270850
SAO MIGUEL DOS CAMPOS,Leste Alagoano,4.19,16.2,2021,Alagoas,270860
SAO MIGUEL DOS MILAGRES,Leste Alagoano,4.68,10.65,2021,Alagoas,270870
SAO SEBASTIAO,Agreste Alagoano,1.9,7.99,2021,Alagoas,270880
SATUBA,Leste Alagoano,3.79,10.43,2021,Alagoas,270890
SENADOR RUI PALMEIRA,Sertão Alagoano,3.89,6.74,2021,Alagoas,270895
TANQUE D'ARCA,Agreste Alagoano,3.61,11.33,2021,Alagoas,270900
TAQUARANA,Agreste Alagoano,3.38,9.17,2021,Alagoas,270910
TEOTONIO VILELA,Leste Alagoano,2.27,6.4,2021,Alagoas,270915
TRAIPU,Agreste Alagoano,4.42,13.6,2021,Alagoas,270920
UNIAO DOS PALMARES,Leste Alagoano,1.55,7.25,2021,Alagoas,270930
VICOSA,Leste Alagoano,3.89,10.69,2021,Alagoas,270940
ABAIRA,Centro Sul Baiano,3.15,3.15,2021,Bahia,290010
ABARE,Vale São-Franciscano da Bahia,2.66,7.37,2021,Bahia,290020
ACAJUTIBA,Nordeste Baiano,3.92,8.5,2021,Bahia,290030
ADUSTINA,Nordeste Baiano,2.7,7.46,2021,Bahia,290035
AGUA FRIA,Centro Norte Baiano,2.69,6.16,2021,Bahia,290040
AIQUARA,Centro Sul Baiano,1.52,4.55,2021,Bahia,290060
ALAGOINHAS,Nordeste Baiano,10.61,6.89,2021,Bahia,290070
ALCOBACA,Sul Baiano,5.28,9.11,2021,Bahia,290080
ALMADINA,Sul Baiano,4.9,5.71,2021,Bahia,290090
AMARGOSA,Centro Sul Baiano,4.09,8.28,2021,Bahia,290100
AMELIA RODRIGUES,Metropolitana de Salvador,3.88,12.66,2021,Bahia,290110
AMERICA DOURADA,Centro Norte Baiano,5.23,1.39,2021,Bahia,290115
ANAGE,Centro Sul Baiano,4.2,9.73,2021,Bahia,290120
ANDARAI,Centro Sul Baiano,7.47,10.49,2021,Bahia,290130
ANDORINHA,Centro Norte Baiano,6.94,11.85,2021,Bahia,290135
ANGICAL,Extremo Oeste Baiano,3.01,7.19,2021,Bahia,290140
ANGUERA,Centro Norte Baiano,3.26,11.86,2021,Bahia,290150
ANTAS,Nordeste Baiano,1.99,6.25,2021,Bahia,290160
ANTONIO CARDOSO,Centro Norte Baiano,3.2,10.32,2021,Bahia,290170
ANTONIO GONCALVES,Centro Norte Baiano,4.09,10.97,2021,Bahia,290180
APORA,Nordeste Baiano,5.7,10.17,2021,Bahia,290190
APUAREMA,Centro Sul Baiano,4.08,9.72,2021,Bahia,290195
ARACAS,Nordeste Baiano,6.79,19.25,2021,Bahia,290205
ARACATU,Centro Sul Baiano,1.16,3.6,2021,Bahia,290200
ARACI,Nordeste Baiano,1.19,8.54,2021,Bahia,290210
ARAMARI,Nordeste Baiano,14.71,5.88,2021,Bahia,290220
ARATACA,Sul Baiano,11.11,20.71,2021,Bahia,290225
ARATUIPE,Metropolitana de Salvador,4.35,10.22,2021,Bahia,290230
AURELINO LEAL,Sul Baiano,2.58,7.47,2021,Bahia,290240
BAIANOPOLIS,Extremo Oeste Baiano,2.79,7.18,2021,Bahia,290250
BAIXA GRANDE,Centro Norte Baiano,8.3,9.35,2021,Bahia,290260
BANZAE,Nordeste Baiano,1.01,6.92,2021,Bahia,290265
BARRA,Vale São-Franciscano da Bahia,4.33,5.32,2021,Bahia,290270
BARRA DA ESTIVA,Centro Sul Baiano,3.24,7.4,2021,Bahia,290280
BARRA DO CHOCA,Centro Sul Baiano,5.34,5.99,2021,Bahia,290290
BARRA DO MENDES,Centro Norte Baiano,4.2,6.8,2021,Bahia,290300
BARRA DO ROCHA,Sul Baiano,3.32,13.28,2021,Bahia,290310
BARREIRAS,Extremo Oeste Baiano,3.7,8.07,2021,Bahia,290320
BARRO ALTO,Centro Norte Baiano,3.69,9.09,2021,Bahia,290323
BARRO PRETO,Sul Baiano,5.43,5.04,2021,Bahia,290330
BARROCAS,Nordeste Baiano,3.07,8.67,2021,Bahia,290327
BELMONTE,Sul Baiano,3.53,7.68,2021,Bahia,290340
BELO CAMPO,Centro Sul Baiano,1.85,3.24,2021,Bahia,290350
BIRITINGA,Nordeste Baiano,2.3,12.57,2021,Bahia,290360
BOA NOVA,Centro Sul Baiano,3.32,4.65,2021,Bahia,290370
BOA VISTA DO TUPIM,Centro Norte Baiano,6.1,8.63,2021,Bahia,290380
BOM JESUS DA LAPA,Vale São-Franciscano da Bahia,4.09,8.4,2021,Bahia,290390
BOM JESUS DA SERRA,Centro Sul Baiano,5.56,13.61,2021,Bahia,290395
BONINAL,Centro Sul Baiano,4.6,8.9,2021,Bahia,290400
BONITO,Centro Sul Baiano,3.12,5.11,2021,Bahia,290405
BOQUIRA,Centro Sul Baiano,2.85,4.53,2021,Bahia,290410
BOTUPORA,Centro Sul Baiano,2.03,5.08,2021,Bahia,290420
BREJOES,Centro Sul Baiano,5.09,7.64,2021,Bahia,290430
BREJOLANDIA,Extremo Oeste Baiano,1.66,6.18,2021,Bahia,290440
BROTAS DE MACAUBAS,Centro Sul Baiano,3.17,4.92,2021,Bahia,290450
BRUMADO,Centro Sul Baiano,3.34,5.37,2021,Bahia,290460
BUERAREMA,Sul Baiano,1.84,4.15,2021,Bahia,290470
BURITIRAMA,Vale São-Franciscano da Bahia,6.55,6.71,2021,Bahia,290475
CAATIBA,Centro Sul Baiano,4.78,8.13,2021,Bahia,290480
CABACEIRAS DO PARAGUACU,Metropolitana de Salvador,7.05,14.09,2021,Bahia,290485
CACHOEIRA,Metropolitana de Salvador,7.42,18.66,2021,Bahia,290490
CACULE,Centro Sul Baiano,2.18,4.97,2021,Bahia,290500
CAEM,Centro Norte Baiano,3.49,8.98,2021,Bahia,290510
CAETANOS,Centro Sul Baiano,4.14,5.76,2021,Bahia,290515
CAETITE,Centro Sul Baiano,0.42,3.19,2021,Bahia,290520
CAFARNAUM,Centro Norte Baiano,2.9,5.19,2021,Bahia,290530
CAIRU,Sul Baiano,5.41,9.74,2021,Bahia,290540
CALDEIRAO GRANDE,Centro Norte Baiano,3.76,8.27,2021,Bahia,290550
CAMACAN,Sul Baiano,3.27,3.27,2021,Bahia,290560
CAMACARI,Metropolitana de Salvador,1.7,5.83,2021,Bahia,290570
CAMAMU,Sul Baiano,3.26,7.81,2021,Bahia,290580
CAMPO ALEGRE DE LOURDES,Vale São-Franciscano da Bahia,5.65,9.43,2021,Bahia,290590
CAMPO FORMOSO,Centro Norte Baiano,4.93,10.82,2021,Bahia,290600
CANAPOLIS,Extremo Oeste Baiano,4.4,5.87,2021,Bahia,290610
CANARANA,Centro Norte Baiano,3.4,8.09,2021,Bahia,290620
CANAVIEIRAS,Sul Baiano,2.53,7.7,2021,Bahia,290630
CANDEAL,Nordeste Baiano,3.51,10.78,2021,Bahia,290640
CANDEIAS,Metropolitana de Salvador,1.65,4.15,2021,Bahia,290650
CANDIBA,Centro Sul Baiano,2.44,3.91,2021,Bahia,290660
CANDIDO SALES,Centro Sul Baiano,2.17,6.44,2021,Bahia,290670
CANSANCAO,Nordeste Baiano,3.93,9.81,2021,Bahia,290680
CANUDOS,Nordeste Baiano,6.35,7.25,2021,Bahia,290682
CAPELA DO ALTO ALEGRE,Nordeste Baiano,2.85,6.22,2021,Bahia,290685
CAPIM GROSSO,Centro Norte Baiano,2.95,6.89,2021,Bahia,290687
CARAIBAS,Centro Sul Baiano,3.83,5.18,2021,Bahia,290689
CARAVELAS,Sul Baiano,3.37,9.47,2021,Bahia,290690
CARDEAL DA SILVA,Nordeste Baiano,8.32,13.15,2021,Bahia,290700
CARINHANHA,Vale São-Franciscano da Bahia,5.47,6.55,2021,Bahia,290710
CASA NOVA,Vale São-Franciscano da Bahia,3.26,8.38,2021,Bahia,290720
CASTRO ALVES,Metropolitana de Salvador,3.51,5.64,2021,Bahia,290730
CATOLANDIA,Extremo Oeste Baiano,2.33,8.72,2021,Bahia,290740
CATU,Metropolitana de Salvador,3.07,12.56,2021,Bahia,290750
CATURAMA,Centro Sul Baiano,2.88,4.81,2021,Bahia,290755
CENTRAL,Centro Norte Baiano,7.52,11.79,2021,Bahia,290760
CHORROCHO,Vale São-Franciscano da Bahia,4.86,11.57,2021,Bahia,290770
CICERO DANTAS,Nordeste Baiano,2.9,6.07,2021,Bahia,290780
CIPO,Nordeste Baiano,4.43,10.57,2021,Bahia,290790
COARACI,Sul Baiano,4.98,8.54,2021,Bahia,290800
